Date,Country,avg_ELD,avg_Q,avg_Qb
2/1/23,Saudi Arabia,0.61811936,31.19319,38.449875
2/1/23,Senegal,1.5771891,46.622723,48.55961
2/1/23,Sierra Leone,19.385818,68.13043,48.770283
2/1/23,Slovakia,0,8.8734045,20.486874
2/1/23,Slovenia,0,11.228448,22.236223
2/1/23,Solomon Islands,28.719526,76.09066,47.371136
2/1/23,Somalia,10.537733,57.312252,47.292065
2/1/23,Somaliland,5.495087,45.93223,42.667976
2/1/23,South Africa,9.651902,51.870987,43.056038
2/1/23,South Korea,0,9.1198435,22.308046
2/1/23,South Sudan,0.96200484,45.751537,50.982353
2/1/23,Spain,0.003968576,16.981377,26.574293
2/1/23,Sri Lanka,22.331156,68.05835,45.727364
2/1/23,Sudan,0.5136954,32.089996,41.973087
2/1/23,Suriname,23.370039,68.32036,44.95032
2/1/23,Sweden,0,3.3017716,16.534548
2/1/23,Switzerland,0,7.237517,19.217712
2/1/23,Syria,0.000372988,18.452217,28.441721
2/1/23,Taiwan,4.6545076,39.74242,35.83594
2/1/23,Tajikistan,0.006005598,-1.9985566,11.469776
2/1/23,Thailand,16.290035,62.37643,46.100056
2/1/23,The Bahamas,13.699561,57.830326,44.130768
2/1/23,Togo,12.232246,60.259888,50.145973
2/1/23,Trinidad and Tobago,18.821457,64.66588,45.84442
2/1/23,Tunisia,0.021605043,25.30025,32.544945
2/1/23,Turkey,0.001849769,8.601377,20.550196
2/1/23,Turkmenistan,8.04E-05,16.072445,26.545292
2/1/23,Uganda,9.525491,55.07393,46.22498
2/1/23,Ukraine,0,7.109172,19.491297
2/1/23,United Arab Emirates,2.430231,41.82115,42.02286
2/1/23,United Kingdom,0.000107353,18.984995,26.406755
2/1/23,United Republic of Tanzania,16.746098,61.254276,44.529808
2/1/23,United States of America,0.52070045,4.584471,17.02285
2/1/23,Uruguay,9.495943,53.303295,44.4834
2/1/23,Uzbekistan,0.000802274,10.6665745,22.348618
2/1/23,Vanuatu,27.558023,74.34847,46.790447
2/1/23,Venezuela,16.22563,62.069916,45.858257
2/1/23,Vietnam,13.590686,55.3061,41.829258
2/1/23,Western Sahara,0.39477697,30.996325,36.824673
2/1/23,Yemen,2.892288,39.792793,42.266003
2/1/23,Zambia,19.433134,62.787716,43.35459
2/1/23,Zimbabwe,19.511236,63.27313,43.761894
2/1/23,eSwatini,18.964146,61.67723,42.7132
3/1/23,Afghanistan,0.14745602,22.590654,30.039972
3/1/23,Albania,0.0412314,22.138443,28.70071
3/1/23,Algeria,0.025341297,30.287447,41.93192
3/1/23,Angola,17.419397,60.574398,43.186977
3/1/23,Antarctica,0,-37.28055,-18.44803
3/1/23,Argentina,8.38067,45.826916,40.52816
3/1/23,Armenia,0.000193436,17.236942,25.292772
3/1/23,Australia,8.177639,53.159256,46.726635
3/1/23,Austria,0.000814553,14.143531,24.021088
3/1/23,Azerbaijan,0.020525645,24.041008,30.33339
3/1/23,Bangladesh,16.064564,61.889915,45.832413
3/1/23,Belarus,0.000498902,12.124713,22.83112
3/1/23,Belgium,0.004119268,20.054327,27.088533
3/1/23,Belize,23.071367,69.78552,46.714153
3/1/23,Benin,15.446441,65.621796,51.28614
3/1/23,Bhutan,1.4821017,22.466763,25.332417
3/1/23,Bolivia,19.327316,60.903767,42.164635
3/1/23,Bosnia and Herzegovina,0.005633807,18.555758,27.006395
3/1/23,Botswana,10.345833,55.16254,45.09463
3/1/23,Brazil,22.292908,67.94332,45.650536
3/1/23,Brunei,28.136257,75.05624,46.919987
3/1/23,Bulgaria,0.00755274,19.183254,27.45416
3/1/23,Burkina Faso,4.7769456,52.509613,52.617176
3/1/23,Burundi,15.494542,56.303776,40.809227
3/1/23,Cambodia,19.210651,68.19297,48.98232
3/1/23,Cameroon,16.09211,62.439384,47.31242
3/1/23,Canada,2.65E-08,-14.252423,2.8843524
3/1/23,Central African Republic,12.548411,60.79073,49.350185
3/1/23,Chad,1.0973693,39.979,48.759438
3/1/23,Chile,1.0913917,27.657944,31.3196
3/1/23,China,0.59504133,12.276696,23.720768
3/1/23,Colombia,21.723055,66.76026,45.03743
3/1/23,Costa Rica,18.033615,61.742588,43.709488
3/1/23,Croatia,0.014191862,21.539797,29.003311
3/1/23,Cuba,15.602071,61.02895,45.42688
3/1/23,Cyprus,0.6709396,32.82958,34.73136
3/1/23,Czechia,0.000185321,15.626187,25.044584
3/1/23,Democratic Republic of the Congo,21.873583,66.91422,45.04076
3/1/23,Denmark,0,14.499039,23.84214
3/1/23,Djibouti,18.224216,65.19669,46.973267
3/1/23,Dominican Republic,15.605073,59.618103,44.01306
3/1/23,East Timor,25.084757,70.547676,45.46292
3/1/23,Ecuador,20.037062,61.82377,41.795452
3/1/23,Egypt,0.21225102,32.33077,40.01729
3/1/23,El Salvador,16.192848,63.956356,47.768093
3/1/23,Equatorial Guinea,25.987513,71.62181,45.634296
3/1/23,Eritrea,7.1167345,50.71707,46.343666
3/1/23,Estonia,0,8.547963,20.165754
3/1/23,Ethiopia,9.612756,53.063103,44.885986
3/1/23,Falkland Islands,0.020183723,23.367424,29.60937
3/1/23,Fiji,26.595213,73.23176,46.63655
3/1/23,Finland,0,-1.4392256,13.272822
3/1/23,France,2.28803,27.137863,30.520243
3/1/23,French Southern and Antarctic Lands,0.043726772,20.897257,26.91294
3/1/23,Gabon,25.85362,72.00575,46.152134
3/1/23,Gambia,7.952638,56.43741,49.183365
3/1/23,Georgia,0.008788436,18.76708,26.068153
3/1/23,Germany,0.001010922,17.681833,25.931944
3/1/23,Ghana,22.507738,72.644394,50.278946
3/1/23,Greece,0.14442138,25.464983,30.613781
3/1/23,Greenland,0,-25.514076,-6.9985228
3/1/23,Guatemala,16.23365,60.970425,44.7489
3/1/23,Guinea,12.671685,61.509193,49.38303
3/1/23,Guinea-Bissau,15.126078,64.056335,49.04119
3/1/23,Guyana,19.594223,65.02306,45.428844
3/1/23,Haiti,16.282822,61.32524,45.042423
3/1/23,Honduras,16.38139,61.359688,44.981968
3/1/23,Hungary,0.000963567,19.21689,28.142252
3/1/23,Iceland,0,-0.8165038,13.66994
3/1/23,India,8.25283,50.886948,43.62945
3/1/23,Indonesia,26.06442,71.95564,45.891224
3/1/23,Iran,0.6004327,29.902712,35.70877
3/1/23,Iraq,1.0696641,35.273354,38.339115
3/1/23,Ireland,0.021120286,20.864885,27.128654
3/1/23,Israel,0.5351839,33.454098,36.768158
3/1/23,Italy,0.14165382,24.473871,29.89745
3/1/23,Ivory Coast,22.097872,71.06934,49.070053
3/1/23,Jamaica,17.723423,63.109665,45.386242
3/1/23,Japan,0.3963399,20.486238,27.970867
3/1/23,Jordan,0.042286202,27.986223,35.39355
3/1/23,Kazakhstan,0.006635516,11.158624,22.827707
3/1/23,Kenya,15.210196,62.219254,47.062527
3/1/23,Kosovo,0.000656913,18.255552,26.808838
3/1/23,Kuwait,2.3306594,40.771763,41.023556
3/1/23,Kyrgyzstan,0.001647563,5.6808205,18.25698
3/1/23,Laos,13.784343,58.014053,44.229904
3/1/23,Latvia,0,10.611366,21.626749
3/1/23,Lebanon,0.29521096,26.870342,31.280151
3/1/23,Lesotho,3.8767455,38.36523,34.963085
3/1/23,Liberia,25.95449,73.33981,47.385536
3/1/23,Libya,0.110772386,31.272123,39.76048
3/1/23,Lithuania,4.15E-05,11.9712515,22.669006
3/1/23,Luxembourg,0.006467753,18.488895,26.017485
3/1/23,Madagascar,21.630516,66.20791,44.577396
3/1/23,Malawi,20.413616,63.336426,42.92281
3/1/23,Malaysia,25.1303,71.19418,46.06388
3/1/23,Mali,0.82162035,40.182552,49.77286
3/1/23,Mauritania,0.23425032,38.603657,48.007088
3/1/23,Mexico,5.3120666,41.409077,40.125515
3/1/23,Moldova,0.003032913,16.768282,26.708517
3/1/23,Mongolia,0,0.67437476,17.14905
3/1/23,Montenegro,0.027385259,17.790487,26.090727
3/1/23,Morocco,0.8601369,34.763313,39.687183
3/1/23,Mozambique,21.727364,66.86046,45.13309
3/1/23,Myanmar,11.445343,56.138966,44.83874
3/1/23,Namibia,3.9065204,45.823235,44.80688
3/1/23,Nepal,2.7847092,28.135593,30.004818
3/1/23,Netherlands,0.001186368,19.641844,26.919193
3/1/23,New Caledonia,22.582455,68.32757,45.745113
3/1/23,New Zealand,2.347655,34.048714,33.702778
3/1/23,Nicaragua,20.344475,66.38578,46.041306
3/1/23,Niger,0.26774886,37.284023,48.373623
3/1/23,Nigeria,11.979906,59.98441,50.27384
3/1/23,North Korea,0.000379402,11.535794,23.471922
3/1/23,North Macedonia,9.78E-05,18.872606,27.400608
3/1/23,Northern Cyprus,1.0987277,35.408573,36.163616
3/1/23,Norway,0,-5.66087,9.9046755
3/1/23,Oman,5.8951488,49.73961,46.76226
3/1/23,Pakistan,3.3029916,37.391747,37.56751
3/1/23,Palestine,0.5500581,34.57051,36.719177
3/1/23,Panama,20.54963,66.18788,45.638256
3/1/23,Papua New Guinea,23.982172,68.74311,44.76094
3/1/23,Paraguay,22.744692,70.50784,47.763153
3/1/23,Peru,17.40134,57.09984,39.900948
3/1/23,Philippines,23.026394,69.15838,46.13199
3/1/23,Poland,0.001465976,15.095034,24.622787
3/1/23,Portugal,0.94467086,30.858015,33.196133
3/1/23,Puerto Rico,16.425745,60.93687,44.511124
3/1/23,Qatar,4.9362106,47.80639,44.09525
3/1/23,Republic of Serbia,0.00526222,19.682646,27.941319
3/1/23,Republic of the Congo,24.689013,70.944725,46.255714
3/1/23,Romania,0.002021015,16.965216,26.351969
3/1/23,Russia,3.26E-06,-8.133892,7.7357183
3/1/23,Rwanda,14.120776,54.09336,39.9726
3/1/23,Saudi Arabia,1.6377178,38.920452,42.880066
3/1/23,Senegal,3.7586706,52.02374,50.767193
3/1/23,Sierra Leone,21.46434,70.21669,48.768166
3/1/23,Slovakia,0.000351277,15.307883,25.29163
3/1/23,Slovenia,0.000538485,19.041952,27.263655
3/1/23,Solomon Islands,27.611748,74.65327,47.04152
3/1/23,Somalia,19.454811,68.0942,48.653534
3/1/23,Somaliland,14.413922,58.850628,44.71314
3/1/23,South Africa,6.4770155,46.77363,41.56259
3/1/23,South Korea,0.119032905,19.401728,29.305992
3/1/23,South Sudan,7.146227,56.019512,51.59663
3/1/23,Spain,0.17907776,25.691673,31.933435
3/1/23,Sri Lanka,25.874224,72.95073,47.076508
3/1/23,Sudan,0.44694206,36.35156,46.873867
3/1/23,Suriname,21.280293,67.30589,46.025604
3/1/23,Sweden,0,0.18511729,14.571639
3/1/23,Switzerland,0.000647376,12.822781,22.587269
3/1/23,Syria,0.29751205,29.967386,34.911293
3/1/23,Taiwan,5.813288,42.754932,37.63358
3/1/23,Tajikistan,0.08704185,5.572103,17.078524
3/1/23,Thailand,18.528,66.61514,48.087162
3/1/23,The Bahamas,13.801375,58.087486,44.28622
3/1/23,Togo,21.254494,71.02651,49.942318
3/1/23,Trinidad and Tobago,19.248478,65.73186,46.483383
3/1/23,Tunisia,0.16328382,30.746437,37.026188
3/1/23,Turkey,0.069423825,21.031376,27.79529
3/1/23,Turkmenistan,0.102601334,29.95344,36.74081
3/1/23,Uganda,16.467182,60.433464,44.02568
3/1/23,Ukraine,0.000484786,15.643123,25.209244
3/1/23,United Arab Emirates,3.8879507,47.1022,45.090176
3/1/23,United Kingdom,0.009486132,18.948462,26.153652
3/1/23,United Republic of Tanzania,18.03397,61.89386,43.86554
3/1/23,United States of America,0.69307905,8.812238,20.178772
3/1/23,Uruguay,15.4994955,60.504044,45.025654
3/1/23,Uzbekistan,0.052590486,24.624802,33.029026
3/1/23,Vanuatu,27.129744,73.61588,46.486134
3/1/23,Venezuela,16.552519,63.272068,46.735683
3/1/23,Vietnam,15.574589,58.92317,43.355244
3/1/23,Western Sahara,0.16815427,37.695534,45.67845
3/1/23,Yemen,8.219579,51.36268,44.96544
3/1/23,Zambia,18.576685,61.529537,42.95285
3/1/23,Zimbabwe,14.682145,58.106285,43.427704
3/1/23,eSwatini,14.798936,57.152985,42.354053
4/1/23,Afghanistan,0.13285537,25.914244,34.26811
4/1/23,Albania,0.12117218,24.879816,30.056608
4/1/23,Algeria,0.046313733,34.039883,45.499996
4/1/23,Angola,14.770273,58.01581,43.333477
4/1/23,Antarctica,0,-40.102074,-21.170488
4/1/23,Argentina,3.4135952,34.56422,35.298553
4/1/23,Armenia,0.043007053,21.410643,27.759901
4/1/23,Australia,4.906184,44.37943,41.859066
4/1/23,Austria,0.012268479,16.790638,25.16669
4/1/23,Azerbaijan,0.67267615,29.929594,33.16821
4/1/23,Bangladesh,22.858812,72.14082,49.28602
4/1/23,Belarus,2.65E-05,21.080875,29.132694
4/1/23,Belgium,0.040058218,21.66688,28.503176
4/1/23,Belize,23.848394,71.50634,47.657944
4/1/23,Benin,20.350517,71.452644,51.420906
4/1/23,Bhutan,3.559866,29.54457,28.473843
4/1/23,Bolivia,16.458212,55.461597,40.96693
4/1/23,Bosnia and Herzegovina,0.039118752,22.113943,28.654932
4/1/23,Botswana,4.013249,45.901924,43.29498
4/1/23,Brazil,21.846481,67.08336,45.25885
4/1/23,Brunei,29.787838,77.58274,47.7949
4/1/23,Bulgaria,0.052071314,24.18348,29.784512
4/1/23,Burkina Faso,9.060342,60.10511,53.728493
4/1/23,Burundi,16.800959,57.430767,40.629807
4/1/23,Cambodia,29.388481,79.96413,50.57565
4/1/23,Cameroon,20.218296,66.81674,46.85613
4/1/23,Canada,0.000589378,-2.5324364,12.238267
4/1/23,Central African Republic,17.508064,66.14979,48.93089
4/1/23,Chad,2.3552344,45.714466,51.948475
4/1/23,Chile,0.49823764,23.201448,29.435032
4/1/23,China,1.745565,19.842607,28.150734
4/1/23,Colombia,23.848541,68.84405,44.99556
4/1/23,Costa Rica,18.816698,63.341644,44.525105
4/1/23,Croatia,0.08743837,24.84145,30.648893
4/1/23,Cuba,18.13176,64.6689,46.537136
4/1/23,Cyprus,0.8784073,35.73948,36.57824
4/1/23,Czechia,0.00553304,18.81556,26.821627
4/1/23,Democratic Republic of the Congo,23.212887,68.2028,44.989918
4/1/23,Denmark,0.000727058,18.473042,27.29339
4/1/23,Djibouti,22.383892,71.24307,48.859184
4/1/23,Dominican Republic,19.32518,64.08692,44.76174
4/1/23,East Timor,24.535599,69.80421,45.26861
4/1/23,Ecuador,20.762337,62.781082,42.019302
4/1/23,Egypt,0.42228913,36.12224,43.699097
4/1/23,El Salvador,18.52657,66.8921,48.382137
4/1/23,Equatorial Guinea,25.619246,70.996056,45.37681
4/1/23,Eritrea,10.821202,58.319084,49.094677
4/1/23,Estonia,2.52E-05,16.332495,26.821482
4/1/23,Ethiopia,13.138453,57.599403,45.137352
4/1/23,Falkland Islands,0.002693632,20.45271,27.466873
4/1/23,Fiji,25.356833,71.85185,46.495014
4/1/23,Finland,1.22E-05,8.986073,21.70196
4/1/23,France,2.72561,29.67509,31.902729
4/1/23,French Southern and Antarctic Lands,0.000127295,17.844397,25.742472
4/1/23,Gabon,26.083277,72.1119,46.02862
4/1/23,Gambia,11.297543,61.857273,50.625694
4/1/23,Georgia,0.18958363,23.481638,28.71258
4/1/23,Germany,0.025596553,20.130402,27.792692
4/1/23,Ghana,26.156464,76.228096,50.080402
4/1/23,Greece,0.3625017,29.21464,32.464886
4/1/23,Greenland,0,-18.966877,-1.2357991
4/1/23,Guatemala,16.333399,62.28263,45.96367
4/1/23,Guinea,16.85651,66.74567,50.02053
4/1/23,Guinea-Bissau,17.15957,67.55561,50.39926
4/1/23,Guyana,21.95951,68.00361,46.044098
4/1/23,Haiti,19.219769,64.80456,45.585213
4/1/23,Honduras,16.46841,62.668194,46.213142
4/1/23,Hungary,0.037828818,23.2061,30.105965
4/1/23,Iceland,9.20E-06,10.488845,21.223907
4/1/23,India,10.747515,56.880817,47.047688
4/1/23,Indonesia,27.037235,73.36369,46.32646
4/1/23,Iran,0.73754007,32.918846,39.568054
4/1/23,Iraq,1.0345572,39.174572,42.554592
4/1/23,Ireland,0.079050295,23.867767,29.293638
4/1/23,Israel,1.3331953,37.946346,39.54247
4/1/23,Italy,0.37184814,26.61757,31.164675
4/1/23,Ivory Coast,25.282997,74.41993,49.13837
4/1/23,Jamaica,19.408434,65.83283,46.424397
4/1/23,Japan,1.0275445,27.096273,31.712193
4/1/23,Jordan,0.23088838,32.114883,39.38979
4/1/23,Kazakhstan,0.029119413,19.341078,29.880978
4/1/23,Kenya,19.05596,65.086365,46.030563
4/1/23,Kosovo,0.00350886,21.156273,28.043053
4/1/23,Kuwait,1.1664898,42.97049,46.28057
4/1/23,Kyrgyzstan,0.011334033,11.822476,21.878704
4/1/23,Laos,21.13599,68.56068,47.425167
4/1/23,Latvia,0.000334944,18.248749,27.8641
4/1/23,Lebanon,0.8031212,31.161777,33.86258
4/1/23,Lesotho,0.5732076,27.539598,31.645716
4/1/23,Liberia,27.81262,75.07065,47.258026
4/1/23,Libya,0.12859078,34.682793,43.372257
4/1/23,Lithuania,3.12E-06,19.683493,28.329847
4/1/23,Luxembourg,0.06947151,20.579353,27.717976
4/1/23,Madagascar,18.927074,63.161835,44.23479
4/1/23,Malawi,16.650707,58.845287,42.19458
4/1/23,Malaysia,27.23151,74.28514,47.05364
4/1/23,Mali,1.4561434,43.81863,51.905315
4/1/23,Mauritania,0.7170104,43.030415,49.454563
4/1/23,Mexico,5.8735504,43.376118,42.070927
4/1/23,Moldova,0.005056892,23.329489,29.342316
4/1/23,Mongolia,0,5.772476,21.538776
4/1/23,Montenegro,0.04679917,20.453913,27.281828
4/1/23,Morocco,1.6218488,38.168205,41.404537
4/1/23,Mozambique,17.305845,61.718376,44.41335
4/1/23,Myanmar,16.18889,64.15494,48.015053
4/1/23,Namibia,2.508953,43.214504,43.726
4/1/23,Nepal,2.997954,32.238228,33.209297
4/1/23,Netherlands,0.019415958,21.819563,28.720465
4/1/23,New Caledonia,21.319,65.94827,44.629272
4/1/23,New Zealand,1.8963441,31.901184,32.385017
4/1/23,Nicaragua,20.23504,67.462074,47.227036
4/1/23,Niger,0.60784984,41.60644,51.57943
4/1/23,Nigeria,16.681114,66.66817,51.100502
4/1/23,North Korea,0.0419711,20.108019,28.810154
4/1/23,North Macedonia,0.001259579,21.77708,28.922495
4/1/23,Northern Cyprus,1.5734397,38.599846,38.018898
4/1/23,Norway,0,4.4723563,17.606152
4/1/23,Oman,9.150924,56.888447,49.507935
4/1/23,Pakistan,4.20944,42.06377,41.47304
4/1/23,Palestine,1.5371593,39.15942,39.413086
4/1/23,Panama,21.673119,67.912,46.238888
4/1/23,Papua New Guinea,24.675575,69.22051,44.544937
4/1/23,Paraguay,15.05445,58.826984,43.78639
4/1/23,Peru,16.936838,56.16155,39.80685
4/1/23,Philippines,26.553474,73.97801,47.424538
4/1/23,Poland,0.005711279,20.458038,28.087976
4/1/23,Portugal,0.93049604,34.228943,36.92851
4/1/23,Puerto Rico,20.302938,65.305954,45.003017
4/1/23,Qatar,5.4703364,51.128563,46.62998
4/1/23,Republic of Serbia,0.04477269,23.338104,29.416616
4/1/23,Republic of the Congo,25.915453,72.037,46.121548
4/1/23,Romania,0.019808196,22.01538,28.661114
4/1/23,Russia,0.005971027,-0.15918188,14.628995
4/1/23,Rwanda,15.532388,55.43757,39.905174
4/1/23,Saudi Arabia,2.926992,44.385147,45.65287
4/1/23,Senegal,6.6065855,58.282536,52.386955
4/1/23,Sierra Leone,26.515154,75.017395,48.502655
4/1/23,Slovakia,0.004864017,19.60241,27.600222
4/1/23,Slovenia,0.025040505,21.943478,28.90036
4/1/23,Solomon Islands,27.61441,74.88494,47.270535
4/1/23,Somalia,22.737204,71.51549,48.785275
4/1/23,Somaliland,15.509545,61.629284,46.210648
4/1/23,South Africa,2.3886905,36.901493,38.45191
4/1/23,South Korea,0.8094742,27.736458,33.11531
4/1/23,South Sudan,11.781199,62.41877,51.661526
4/1/23,Spain,0.35695553,29.479006,35.481186
4/1/23,Sri Lanka,27.8212,75.85465,48.033455
4/1/23,Sudan,1.3109906,41.796597,50.326984
4/1/23,Suriname,23.651264,70.05386,46.402603
4/1/23,Sweden,9.91E-08,9.87745,22.069927
4/1/23,Switzerland,0.07438576,15.701537,24.10562
4/1/23,Syria,0.24198231,33.16323,38.37018
4/1/23,Taiwan,12.651203,53.36541,40.75154
4/1/23,Tajikistan,0.13208556,11.130958,20.689592
4/1/23,Thailand,25.023514,75.85687,50.83335
4/1/23,The Bahamas,18.46914,63.848324,45.37918
4/1/23,Togo,25.644245,75.26585,49.643158
4/1/23,Trinidad and Tobago,23.00959,69.84822,46.83863
4/1/23,Tunisia,0.6407932,35.040356,39.41676
4/1/23,Turkey,0.16506194,25.400192,30.457281
4/1/23,Turkmenistan,0.15183194,33.114147,40.33121
4/1/23,Uganda,18.409428,62.43169,44.022728
4/1/23,Ukraine,0.02923426,23.563023,29.631012
4/1/23,United Arab Emirates,3.9783576,49.45637,47.261745
4/1/23,United Kingdom,0.01365378,21.555698,28.188423
4/1/23,United Republic of Tanzania,18.766375,61.97285,43.20652
4/1/23,United States of America,0.90394026,16.030678,25.571882
4/1/23,Uruguay,4.801939,41.906567,37.86345
4/1/23,Uzbekistan,0.13584611,29.946753,37.112003
4/1/23,Vanuatu,26.277832,72.9049,46.627064
4/1/23,Venezuela,20.284801,67.167046,46.882675
4/1/23,Vietnam,24.188532,70.649956,46.461647
4/1/23,Western Sahara,0.9167251,42.196186,45.924538
4/1/23,Yemen,9.31081,55.91284,47.322052
4/1/23,Zambia,12.715236,55.072884,42.40872
4/1/23,Zimbabwe,7.766499,50.243095,42.684208
4/1/23,eSwatini,8.723475,49.324154,40.70242
5/1/23,Afghanistan,0.30896282,32.13832,39.1512
5/1/23,Albania,2.7872748,37.761322,35.617504
5/1/23,Algeria,0.2592963,39.236973,48.08802
5/1/23,Angola,7.386538,49.78373,43.294506
5/1/23,Antarctica,0,-44.63522,-25.61052
5/1/23,Argentina,2.1145773,28.860903,32.30864
5/1/23,Armenia,0.73670703,28.927774,31.611702
5/1/23,Australia,0.9541872,31.431503,36.906033
5/1/23,Austria,0.41838205,28.59053,31.40209
5/1/23,Azerbaijan,3.1685317,39.38562,37.386074
5/1/23,Bangladesh,27.485453,77.07657,49.59344
5/1/23,Belarus,0.160004,26.403929,33.364384
5/1/23,Belgium,0.5932049,31.179274,33.472908
5/1/23,Belize,27.507475,76.11962,48.61215
5/1/23,Benin,25.561554,76.131676,50.57012
5/1/23,Bhutan,5.564207,34.5586,30.63833
5/1/23,Bolivia,13.886553,50.688004,39.571552
5/1/23,Bosnia and Herzegovina,2.3909287,36.313114,34.675785
5/1/23,Botswana,1.1248479,38.57505,40.719086
5/1/23,Brazil,19.770805,64.576416,44.851826
5/1/23,Brunei,30.86925,79.312065,48.442814
5/1/23,Bulgaria,1.9374787,34.889183,34.725574
5/1/23,Burkina Faso,20.008242,73.12253,53.305176
5/1/23,Burundi,14.808698,56.346687,41.537987
5/1/23,Cambodia,31.71224,81.77795,50.065712
5/1/23,Cameroon,24.085596,70.83074,46.75201
5/1/23,Canada,0.08547714,13.433143,23.871168
5/1/23,Central African Republic,20.976334,69.40888,48.440903
5/1/23,Chad,5.3477664,54.527782,53.84859
5/1/23,Chile,0.13720633,19.363073,27.564396
5/1/23,China,3.7479715,30.264317,33.36204
5/1/23,Colombia,25.304113,70.58146,45.277702
5/1/23,Costa Rica,22.789513,68.51864,45.729477
5/1/23,Croatia,2.830308,38.785267,36.465027
5/1/23,Cuba,23.364483,70.48094,47.11646
5/1/23,Cyprus,4.760796,44.750446,40.6246
5/1/23,Czechia,0.3354543,28.791616,32.87686
5/1/23,Democratic Republic of the Congo,22.214098,68.16797,45.9806
5/1/23,Denmark,0.035572004,25.814003,31.486874
5/1/23,Djibouti,24.712421,76.05866,51.346237
5/1/23,Dominican Republic,24.198149,70.33061,46.132465
5/1/23,East Timor,19.982548,64.40963,44.427082
5/1/23,Ecuador,21.428743,63.860752,42.43261
5/1/23,Egypt,1.1815097,43.35596,47.36043
5/1/23,El Salvador,23.289484,72.2798,48.990555
5/1/23,Equatorial Guinea,26.883245,72.68162,45.798378
5/1/23,Eritrea,11.136229,60.250893,50.858864
5/1/23,Estonia,0.04370267,23.066525,31.19826
5/1/23,Ethiopia,13.642515,58.584366,45.241196
5/1/23,Falkland Islands,0,19.42853,26.833677
5/1/23,Fiji,23.55996,69.03058,45.47062
5/1/23,Finland,0.018678816,20.251638,29.04116
5/1/23,France,3.7391102,37.89297,35.923203
5/1/23,French Southern and Antarctic Lands,0,16.747412,24.886398
5/1/23,Gabon,26.926594,73.38815,46.461563
5/1/23,Gambia,18.316248,69.568054,51.252083
5/1/23,Georgia,1.8671174,31.685581,32.36517
5/1/23,Germany,0.4331421,29.758238,33.476498
5/1/23,Ghana,28.68596,78.19263,49.506664
5/1/23,Greece,3.039385,39.201397,36.65944
5/1/23,Greenland,0,-12.923634,4.0208354
5/1/23,Guatemala,19.776728,66.563835,46.78883
5/1/23,Guinea,24.874283,73.60242,48.728138
5/1/23,Guinea-Bissau,23.78186,74.58025,50.798393
5/1/23,Guyana,25.8292,71.934784,46.105583
5/1/23,Haiti,24.526281,71.2587,46.732418
5/1/23,Honduras,21.408243,68.44794,47.040073
5/1/23,Hungary,1.9951764,36.934746,36.69257
5/1/23,Iceland,8.19E-06,15.433698,24.204975
5/1/23,India,16.93469,65.13675,48.804752
5/1/23,Indonesia,27.384003,73.98221,46.59823
5/1/23,Iran,1.2906806,40.228397,44.957943
5/1/23,Iraq,1.2637675,45.297012,48.56508
5/1/23,Ireland,0.2780307,30.67849,32.88088
5/1/23,Israel,3.2190495,45.30319,43.250587
5/1/23,Italy,3.3467824,38.495426,35.847668
5/1/23,Ivory Coast,27.662167,76.29398,48.631813
5/1/23,Jamaica,24.04722,71.824265,47.77705
5/1/23,Japan,3.5477636,36.991123,35.727333
5/1/23,Jordan,0.83775246,38.833317,43.69082
5/1/23,Kazakhstan,0.21031637,30.168661,37.511837
5/1/23,Kenya,16.023909,62.15497,46.13269
5/1/23,Kosovo,1.7918966,34.96463,34.089497
5/1/23,Kuwait,3.0208995,52.298,52.374226
5/1/23,Kyrgyzstan,0.15868393,18.24561,25.253515
5/1/23,Laos,26.156351,73.84545,47.6891
5/1/23,Latvia,0.04452634,24.021465,31.841206
5/1/23,Lebanon,2.1535652,37.940033,38.289013
5/1/23,Lesotho,0.14487845,22.09789,28.01196
5/1/23,Liberia,28.879848,76.0934,47.21355
5/1/23,Libya,0.637357,41.517242,47.260532
5/1/23,Lithuania,0.0526158,24.832258,32.52231
5/1/23,Luxembourg,0.60942173,30.762566,33.498684
5/1/23,Madagascar,12.248429,54.82075,42.598785
5/1/23,Malawi,9.342102,50.685993,41.347004
5/1/23,Malaysia,28.738424,76.38373,47.6453
5/1/23,Mali,5.4063797,55.047794,54.785416
5/1/23,Mauritania,1.829179,49.05434,52.044857
5/1/23,Mexico,8.15963,48.967834,43.818333
5/1/23,Moldova,0.6451197,32.767155,36.59681
5/1/23,Mongolia,0.007698873,17.993914,29.530888
5/1/23,Montenegro,1.7486607,34.2498,33.62858
5/1/23,Morocco,2.2218494,40.36795,41.35737
5/1/23,Mozambique,11.544694,54.970016,43.42659
5/1/23,Myanmar,23.92626,71.76086,47.84523
5/1/23,Namibia,0.18577264,34.168976,40.04238
5/1/23,Nepal,7.493528,40.424454,35.5655
5/1/23,Netherlands,0.6879569,30.804502,33.308796
5/1/23,New Caledonia,12.458416,54.789467,42.33107
5/1/23,New Zealand,1.5718304,28.997196,30.63243
5/1/23,Nicaragua,25.0441,73.75526,48.71116
5/1/23,Niger,2.9083974,51.11175,54.53128
5/1/23,Nigeria,23.317884,74.00146,50.755486
5/1/23,North Korea,1.9148479,34.181778,35.28588
5/1/23,North Macedonia,1.3964326,34.58747,34.321518
